feature,respondent 0,respondent 1,respondent 10,respondent 11,respondent 2,respondent 3,respondent 4,respondent 5,respondent 6,respondent 7,respondent 8,respondent 9,mean,std
jaagt,2,-3,1,0,-3,-2,0,1,2,2,2,0,0.16666666666666666,1.8989630344113089
jaagt mensen schrik aan,0,-3,0,-2,-2,-3,1,0,3,1,0,1,-0.3333333333333333,1.8257418583505538
jaagt op kippen,-1,1,0,-3,1,-2,0,1,0,-3,-2,0,-0.6666666666666666,1.497472618255253
je kan erop rijden,-2,1,0,1,-2,-3,0,-2,0,-1,0,1,-0.5833333333333334,1.3789543689024493
je vindt ze in huis,2,-1,0,1,-1,-3,0,-2,1,0,0,1,-0.16666666666666666,1.403458930534474
"kan bruin, zwart, wit, grijs zijn",1,-3,3,2,-3,-2,1,0,0,-1,1,0,-0.08333333333333333,1.8809249819912512
kan goed klimmen,1,-2,0,0,-2,-3,0,2,1,1,-2,1,-0.25,1.6025547785276542
kan kunstjes leren,-2,-2,2,-2,-3,-2,-1,-1,2,2,0,1,-0.5,1.834021909257456
kan lang zonder water,-2,-2,-2,-3,-1,-3,0,-3,0,-3,-2,1,-1.6666666666666667,1.3706888336846839
kan snel lopen,1,-3,1,1,1,0,0,2,2,0,1,1,0.5833333333333334,1.3113721705515065
kan spinnen,-2,-1,0,-3,-1,-2,0,-1,0,-3,-2,1,-1.1666666666666667,1.2673044646258476
kan ver springen,-1,1,1,-2,-2,-3,0,-2,1,-2,0,0,-0.75,1.4222261679238197
kan verschillende kleuren hebben,-1,-3,3,2,-2,-1,2,1,0,3,3,0,0.5833333333333334,2.0652243256245835
kan vliegen,-1,-2,-3,-3,0,-3,-3,0,0,-3,-2,0,-1.6666666666666667,1.3706888336846839
kan worden gekweekt,-2,1,2,0,0,2,2,2,1,3,3,2,1.3333333333333333,1.4354811251305468
kan zwemmen,2,-3,2,0,-1,1,0,-2,2,2,1,0,0.3333333333333333,1.6696942198734437
katachtige,-1,1,0,-2,2,1,0,-1,3,-3,0,1,0.08333333333333333,1.6764862244009227
klein kopje,1,-3,0,-3,0,-3,1,-2,0,-1,-3,0,-1.0833333333333333,1.6213537179739277
kleine en grote soorten,-1,-2,1,2,-2,2,2,-1,1,3,3,2,0.8333333333333334,1.8504708655481243
kleine koetjes zijn kalfjes,-1,-1,0,-3,0,-3,0,-1,0,-3,-2,1,-1.0833333333333333,1.378954368902449
kleine oren,0,-3,1,-1,1,0,0,1,1,-3,-2,-1,-0.5,1.5075567228888183
kleiner dan paard,-1,-3,1,-3,0,-2,0,-1,0,-3,-2,1,-1.0833333333333333,1.5050420310248864
klimt in bomen,0,-1,0,-1,-1,-2,0,0,1,1,-2,0,-0.4166666666666667,0.9962049198956219
knaagdier,0,0,0,-2,1,1,0,-2,1,-3,-2,1,-0.4166666666666667,1.4433756729740643
knaagt overal aan,0,-2,1,-3,-2,-3,0,-2,0,-3,-2,1,-1.25,1.5447859516333116
komen soms voor in films,0,-3,-3,-3,-3,-3,-3,-2,1,-3,-2,1,-1.9166666666666667,1.6213537179739277
komt altijd op z'n poten terecht,-1,-3,-1,-3,-3,-3,0,1,1,-3,-1,1,-1.25,1.712255291076124
komt voor in het tv-programma Skippy,0,-3,0,-3,-3,-3,0,1,0,-3,0,0,-1.1666666666666667,1.6422453217986943
komt voor in liedjes,2,-3,-2,-3,-3,-3,0,-3,2,-3,-3,-1,-1.6666666666666667,1.9694638556693238
komt voor in sprookjes en verhalen,1,-3,1,-2,-3,-3,0,2,1,-3,-2,0,-0.9166666666666666,1.928651593652148
koning der dieren,1,1,-2,-3,-3,-3,1,-2,3,-3,0,2,-0.6666666666666666,2.229281716090851
koppig,0,0,0,-3,-2,-3,0,0,0,1,-2,-2,-0.9166666666666666,1.378954368902449
korte voorpoten,0,-2,0,-2,-2,-2,0,-1,0,-3,-2,-1,-1.25,1.0552897060221726
krijgt lammetjes,0,1,-1,-3,3,-3,0,-3,1,-3,-2,1,-0.75,2.050498830661811
kruipt in bomen,0,-2,0,-1,-1,-3,0,1,1,1,-2,0,-0.5,1.3142574813455419
krulstaart,0,-3,0,-3,-1,-2,0,0,1,-3,-1,-1,-1.0833333333333333,1.3789543689024488
kweekt snel,1,-3,0,0,2,1,1,-2,0,2,1,0,0.25,1.4847711791873706
kwispelt,0,1,1,-3,-2,-3,0,1,0,-3,-2,1,-0.75,1.712255291076124
lange haren,1,-2,1,-2,1,1,0,-1,1,-1,-2,-1,-0.3333333333333333,1.3026778945578592
lange tanden,1,0,1,0,1,1,0,-2,2,-3,-2,1,0.0,1.5374122295716148
leeft in Afrika,0,2,0,-2,-3,-2,0,-3,2,0,0,0,-0.5,1.6787441193290353
leeft in Amerika,1,-3,0,-2,-2,-2,0,-3,1,0,0,1,-0.75,1.5447859516333116
leeft in Australië,2,1,0,-2,-1,-3,0,0,1,-3,-2,0,-0.5833333333333334,1.621353717973928
leeft in bomen,0,-1,-1,-2,0,-3,0,0,1,-3,-1,1,-0.75,1.3568010505999362
leeft in de bergen,0,0,1,-1,-3,-2,0,2,1,-3,0,1,-0.3333333333333333,1.6143297699232972
leeft in de jungle,-3,1,2,-1,-2,-3,1,0,2,-3,0,3,-0.25,2.137330535547045
leeft in de vrije natuur,1,2,0,2,-1,-3,1,-2,2,1,1,3,0.5833333333333334,1.7816403745544227
leeft in de zoo,0,2,2,-2,0,1,2,2,3,0,2,1,1.0833333333333333,1.378954368902449
leeft in een hol,0,-3,0,-2,0,-2,0,1,0,-3,-2,1,-0.8333333333333334,1.4668044012461754
leeft in groep,2,2,1,2,-1,1,1,1,1,3,-1,2,1.1666666666666667,1.1934162828797101
leeft in grotten,0,-2,-1,-2,-1,-3,0,0,0,-3,-2,0,-1.1666666666666667,1.1934162828797101
leeft in het bos,-2,-1,1,0,-3,-2,1,-1,1,0,1,1,-0.3333333333333333,1.4354811251305468
leeft in het donker,-1,0,0,-3,-1,-3,0,2,0,0,-2,0,-0.6666666666666666,1.4354811251305468
leeft in het oerwoud,1,2,0,-1,-2,-3,0,-2,1,1,0,2,-0.08333333333333333,1.6213537179739277
leeft in het wild,0,2,0,2,-1,2,1,-2,2,0,0,2,0.6666666666666666,1.3706888336846839
leeft in koude gebieden,0,-1,1,-1,-2,-2,0,-1,0,-3,0,-1,-0.8333333333333334,1.1146408580454255
leeft in kudde,1,2,1,1,-1,-1,1,-2,1,2,-1,1,0.4166666666666667,1.3113721705515065
leeft in warme landen,-1,2,0,-1,-3,-1,-3,-2,1,0,-2,2,-0.6666666666666666,1.7232808737106584
leeft in water,-3,-3,-2,-1,1,-3,0,0,0,-2,-2,0,-1.25,1.4222261679238197
leeft in woestijn,0,1,-1,-2,-1,-3,0,-2,1,-3,-2,1,-0.9166666666666666,1.5050420310248864
leeft niet bij ons,-1,2,-3,0,-2,-3,0,-1,0,-3,-3,0,-1.1666666666666667,1.6422453217986943
leeft niet in België,-3,-3,-3,0,-2,-3,0,0,3,-3,-3,1,-1.3333333333333333,2.059714602177749
leeft op de boerderij,1,-3,3,-2,-2,-3,1,2,0,-1,2,1,-0.08333333333333333,2.0652243256245835
leeft op de noordpool,1,-2,0,-2,-1,-3,0,0,0,-3,-2,0,-1.0,1.348399724926484
leeft op de steppe,0,1,2,-2,-2,-3,0,1,1,-3,0,0,-0.4166666666666667,1.6764862244009224
leeft op het land,3,3,3,2,-3,2,1,1,0,2,2,0,1.3333333333333333,1.723280873710658
leven in families,2,2,1,2,1,2,1,2,2,3,1,2,1.75,0.621581560508061
lijkt op de mens,3,-3,1,-3,2,2,0,0,0,-3,-3,2,-0.16666666666666666,2.2896340848319503
lijkt op een koe,1,1,0,-2,2,-3,1,-2,0,-2,-2,2,-0.3333333333333333,1.775250729197189
lijkt op een paard,-1,1,0,-2,2,0,0,1,1,-3,-2,0,-0.25,1.4847711791873706
lijkt op kameel,0,1,0,-3,2,-2,0,0,0,-3,-2,1,-0.5,1.6236882817719773
loeit,-1,1,1,-3,-1,-1,0,0,0,-3,-2,0,-0.75,1.3568010505999362
log,0,-3,1,-1,0,-2,1,-1,0,-3,-2,-1,-0.9166666666666666,1.378954368902449
loopt in een rad,-1,-2,0,-3,-2,-3,0,-1,0,-3,-2,1,-1.3333333333333333,1.3706888336846839
loopt traag,1,-3,-3,-2,-1,-2,1,-3,0,-3,-2,0,-1.4166666666666667,1.5642792899510294
lui,1,-3,0,-3,-2,-3,1,0,3,-3,-2,0,-0.9166666666666666,2.0207259421636903
maakt een knor-geluid,0,1,0,-3,0,-3,0,0,0,-2,-2,1,-0.6666666666666666,1.4354811251305468
maakt een piepend geluid,0,-2,0,-3,-2,-2,0,2,0,-3,-2,0,-1.0,1.5374122295716148
maakt niet veel geluid,-1,-3,-1,-3,-2,-1,0,-1,0,-3,-2,0,-1.4166666666666667,1.164500152881315
maakt veel lawaai,1,-3,1,0,-2,0,1,1,2,2,1,1,0.4166666666666667,1.5050420310248864
mannelijke koe = stier,1,1,0,-3,3,-2,0,0,0,-3,-2,2,-0.25,1.9128750375000738
meestal bruin-grijze kleur,-1,-3,0,0,-2,-3,0,0,0,-3,-2,-2,-1.3333333333333333,1.3026778945578592
mekkert,-1,1,0,-3,1,-2,-2,-1,0,-3,-2,0,-1.0,1.4142135623730951
miauwt,-1,1,0,-3,-2,-3,0,-1,0,-3,-2,-1,-1.25,1.3568010505999362
muizenval,-1,-3,-3,-3,-3,-3,0,1,0,-3,-3,1,-1.6666666666666667,1.7232808737106584
nachtdier,-1,-1,0,-2,-1,-3,1,0,1,-3,-2,0,-0.9166666666666666,1.378954368902449
platte staart,-2,-3,0,-2,0,-2,0,0,1,-3,-2,-1,-1.1666666666666667,1.337115846843043
pluimstaart,0,-3,0,-3,-2,-3,0,1,1,-3,-2,0,-1.1666666666666667,1.6422453217986943
pluizig,-3,-1,2,-2,1,-2,1,1,1,0,-1,1,-0.16666666666666666,1.5859229221975182
prooi,0,-2,1,0,-1,-3,1,1,0,2,1,0,0.0,1.4142135623730951
rolt graag in de modder,0,1,1,-3,-1,-3,0,1,0,-3,-2,-1,-0.8333333333333334,1.585922922197518
rolt zich in een bolletje bij gevaar,-3,1,-2,-3,-1,-3,0,0,1,-2,-3,1,-1.1666666666666667,1.6966991126265962
roze,1,-3,-1,-3,-3,-3,0,0,0,-3,-3,-2,-1.6666666666666667,1.5569978883230462
rundachtig dier,1,2,1,-1,2,1,1,2,0,-3,-2,0,0.3333333333333333,1.6143297699232975
savanne,-2,1,2,-1,-3,-3,1,2,2,-3,1,-1,-0.3333333333333333,2.059714602177749
scheldnaam,-2,-3,-2,-3,-3,-3,0,0,0,-3,-3,-2,-2.0,1.2792042981336627
schuw,0,-2,1,-2,0,-2,1,-1,1,0,-2,-2,-0.6666666666666666,1.3026778945578592
slaapt ondersteboven,-3,1,-3,-3,1,-3,-2,0,0,-1,-3,1,-1.25,1.764549903980152
slingeren van boom tot boom,0,1,0,-3,-2,-3,0,1,0,-3,-2,2,-0.75,1.764549903980152
springt,1,-3,1,-2,-2,-1,1,1,2,2,-1,1,0.0,1.7056057308448835
spuwt,1,-3,-3,-3,-2,-3,0,-1,0,-1,-2,0,-1.4166666666666667,1.4433756729740645
staat in de kerststal,-3,-2,0,-3,3,-3,0,-2,0,-3,2,2,-0.75,2.220769727328383
staat in de stal,-1,1,1,0,1,-2,2,-1,0,-3,-1,0,-0.25,1.4222261679238197
staat in de wei,0,0,3,-1,-1,-2,1,0,0,-3,-2,1,-0.3333333333333333,1.6143297699232972
stamt af van de wolf,0,0,0,-3,2,-2,0,2,1,-3,-2,1,-0.3333333333333333,1.775250729197189
sterk dier,2,0,0,0,0,-3,2,-2,2,1,0,1,0.25,1.5447859516333116
stinkt,-1,2,0,-2,-2,-3,1,-1,0,-1,1,-3,-0.75,1.6025547785276542
stoot zich geen 2x aan dezelfde steen,-3,0,0,-3,-3,-3,0,-1,0,-3,-3,0,-1.5833333333333333,1.5050420310248864
tekenfilmfiguur,0,-3,-2,-3,-3,-3,0,-2,1,-3,1,0,-1.4166666666666667,1.6764862244009227
trouw,1,-3,0,-3,-2,-2,0,2,1,2,0,0,-0.3333333333333333,1.7752507291971895
typische vijand van een kat,-1,0,0,-3,0,-2,0,-3,2,-3,-3,1,-1.0,1.7580981459830651
vaak gebruikt als waakhond,0,0,0,-3,0,-3,0,-2,1,-3,0,0,-0.8333333333333334,1.4668044012461754
vaak overreden door auto's,1,-1,1,-2,-3,-3,0,2,0,0,-2,1,-0.5,1.6787441193290353
valt aan,0,1,-1,1,-2,-3,1,-2,2,1,1,1,0.0,1.5954480704349312
vangt muizen,0,1,0,-3,1,-3,0,0,1,-3,-1,1,-0.5,1.6236882817719773
veel gebruikt proefdier,0,1,1,-3,1,-2,0,-3,0,0,1,1,-0.25,1.5447859516333116
veel haar,0,-2,3,1,1,2,1,1,1,-3,1,-1,0.4166666666666667,1.6764862244009227
verzamelt nootjes,0,0,-2,-3,-1,-3,0,-2,0,-3,-2,1,-1.25,1.4222261679238197
voelt zacht aan,1,-3,3,1,1,1,1,2,1,2,1,-2,0.75,1.6583123951777
voorouder van mens,1,1,1,-3,3,0,1,2,0,-1,2,3,0.8333333333333334,1.696699112626596
werd vroeger veel gebruikt in de landbouw,1,2,1,-3,-1,-3,1,1,0,-1,0,2,0.0,1.7056057308448835
wordt afgeschoten voor zijn huid,-3,1,2,-2,-2,-3,0,1,0,-3,2,-2,-0.75,1.9598237397554634
wordt geassocieerd met vampieren,-3,-3,-3,-3,-3,-3,-3,1,0,-3,-3,0,-2.1666666666666665,1.5275252316519465
wordt gebruikt als lastdier,-2,1,-2,1,0,-3,1,2,1,1,0,1,0.08333333333333333,1.5642792899510296
wordt gegeten (met pruimen),-1,0,0,-3,0,-3,0,-1,0,0,1,2,-0.4166666666666667,1.4433756729740643
wordt geschoren voor de wol,-2,1,1,-2,1,-2,0,1,0,-3,-2,1,-0.5,1.5666989036012806
wordt geslacht,-2,2,2,0,-1,-2,0,1,0,1,1,1,0.25,1.3568010505999362
wordt geslacht als offer,0,1,0,-3,1,-2,0,2,0,-2,-2,1,-0.3333333333333333,1.5569978883230462
wordt op gejaagd,-2,1,2,1,1,-2,0,2,1,0,2,1,0.5833333333333334,1.378954368902449
wordt soms in het circus gebruikt,-3,2,2,0,-2,-3,1,-1,2,0,1,-2,-0.25,1.9128750375000738
wordt vaak de prooi van een kat,-1,1,1,-3,1,-3,0,0,0,-3,-3,1,-0.75,1.764549903980152
zachte vacht,1,1,3,2,1,1,2,2,1,2,2,0,1.5,0.7977240352174656
zebrapad,-3,-3,-3,-3,-3,-3,0,0,2,-3,-3,1,-1.75,1.9128750375000738
zegt ia,-2,1,-1,-3,1,-3,0,-1,0,-3,-2,0,-1.0833333333333333,1.5050420310248864
zeldzaam,-3,-3,0,0,-2,-2,-1,-1,1,-3,-2,0,-1.3333333333333333,1.3706888336846839
ziet er lomp uit,0,-3,0,-2,0,-3,0,2,1,-1,-2,-2,-0.8333333333333334,1.5859229221975182
ziet in het donker,1,1,0,-2,-2,0,1,-1,1,2,1,1,0.25,1.2880570286640687
ziet men op safari,-1,3,3,-2,-2,-2,1,-2,2,0,1,1,0.16666666666666666,1.9462473604038073
zijn te vinden in de Ardennen,2,-3,2,-2,-2,-3,0,1,1,-3,1,1,-0.4166666666666667,2.02072594216369
zolder,-3,-3,-3,-3,-2,-3,-3,0,0,-3,-3,-2,-2.3333333333333335,1.1547005383792517
zoogdier,3,3,3,3,3,3,3,3,2,3,-3,3,2.4166666666666665,1.729862492345632
zwaar,1,-3,0,0,-1,-3,0,-2,2,0,-2,0,-0.6666666666666666,1.5569978883230458
zwart,0,-3,0,-2,0,-3,0,0,0,-3,0,-2,-1.0833333333333333,1.378954368902449
zwart met wit,-1,-3,0,-3,-3,-3,0,0,0,0,-2,-2,-1.4166666666666667,1.378954368902449
